"Timestamp","Consumption","Generation","Price_buy","Price_buy2","Price_sold","Price_sold2","Power","Period"
"20:15:00","0.9","0","0.121091072658","0.242182145316","0.04808","0.242182145316","1.5","3"
"20:30:00","0.8","0","0.121091072658","0.242182145316","0.04808","0.242182145316","1.5","3"
"20:45:00","0.8","0","0.121091072658","0.242182145316","0.04808","0.242182145316","1.5","3"
"21:00:00","0.8","0","0.1234676987105","0.246935397421","0.05002","0.246935397421","1.5","3"
"21:15:00","0.9","0","0.1234676987105","0.246935397421","0.05002","0.246935397421","1.5","3"
"21:30:00","0.8","0","0.1234676987105","0.246935397421","0.05002","0.246935397421","1.5","3"
"21:45:00","0.8","0","0.1234676987105","0.246935397421","0.05002","0.246935397421","1.5","3"
"22:00:00","0.8","0","0.11751104615235","0.11751104615235","0.04435","0.11751104615235","1.5","2"
"22:15:00","0.8","0","0.11751104615235","0.11751104615235","0.04435","0.11751104615235","1.5","2"
"22:30:00","0.7","0","0.11751104615235","0.11751104615235","0.04435","0.11751104615235","1.5","2"
"22:45:00","0.8","0","0.11751104615235","0.11751104615235","0.04435","0.11751104615235","1.5","2"
"23:00:00","0.8","0","0.1135625077176","0.1135625077176","0.04001","0.1135625077176","1.5","2"
"23:15:00","0.7","0","0.1135625077176","0.1135625077176","0.04001","0.1135625077176","1.5","2"
"23:30:00","0.8","0","0.1135625077176","0.1135625077176","0.04001","0.1135625077176","1.5","2"
"23:45:00","0.7","0","0.1135625077176","0.1135625077176","0.04001","0.1135625077176","1.5","2"
